customer_id,frequency,total_spent,total_profit,last_purchase,churn,age,gender,job_industry_category,wealth_segment,owns_car,avg_spend_per_trans,profit_margin,recency,high_value_cust,avg_spent_per_txn
197,9,8456.02,3651.7100000000005,2017-12-03,0,48,Female,missing,High Net Worth,No,939.5577777777778,0.43184737027585085,28,1,939.5577777777778
198,9,11648.85,6631.87,2017-11-02,0,43,Female,Entertainment,Mass Customer,No,1294.3166666666666,0.5693154259862562,59,1,1294.3166666666666
199,4,4323.860000000001,2650.53,2017-12-15,0,47,Female,Health,Mass Customer,Yes,1080.9650000000001,0.6130008834698626,16,0,1080.9650000000001
200,9,11117.36,7283.86,2017-12-23,0,68,Male,Property,Affluent Customer,Yes,1235.2622222222224,0.6551789273712464,8,1,1235.2622222222224
201,8,9167.380000000001,4369.02,2017-12-02,0,59,Male,Manufacturing,Mass Customer,Yes,1145.9225000000001,0.4765832767922787,29,1,1145.9225000000001
202,3,2511.82,1295.91,2017-12-12,0,62,Female,Entertainment,Affluent Customer,Yes,837.2733333333334,0.5159247079806674,19,0,837.2733333333334
203,5,4376.26,1481.1200000000001,2017-12-19,0,61,Male,Argiculture,Mass Customer,Yes,875.2520000000001,0.33844424234391923,12,0,875.2520000000001
204,8,11444.0,6287.29,2017-12-03,0,49,Male,Financial Services,Mass Customer,No,1430.5,0.5493961901433065,28,1,1430.5
205,9,6904.88,2008.2699999999998,2017-11-08,0,66,Male,Financial Services,Mass Customer,Yes,767.2088888888889,0.2908479220493332,53,0,767.2088888888889
206,4,5633.8099999999995,3816.6499999999996,2017-10-14,0,71,Female,missing,Mass Customer,Yes,1408.4524999999999,0.6774545112454982,78,0,1408.4524999999999
207,3,4448.26,1630.03,2017-03-26,1,31,Female,missing,Mass Customer,No,1482.7533333333333,0.36644215940614977,280,0,1482.7533333333333
208,5,5158.98,3342.02,2017-12-03,0,30,Male,Property,High Net Worth,No,1031.7959999999998,0.6478063493171131,28,0,1031.7959999999998
209,5,6093.4800000000005,3081.0700000000006,2017-09-14,1,68,Male,missing,Affluent Customer,Yes,1218.6960000000001,0.5056338906503345,108,0,1218.6960000000001
210,6,8805.2,2957.03,2017-12-08,0,61,Male,Property,Mass Customer,No,1467.5333333333335,0.33582769272702495,23,1,1467.5333333333335
211,9,10073.76,4090.05,2017-11-21,0,51,Female,Manufacturing,Mass Customer,Yes,1119.3066666666666,0.40601026826130465,40,1,1119.3066666666666
212,2,2429.8,1790.41,2017-06-26,1,23,Female,IT,Affluent Customer,No,1214.9,0.7368548851757346,188,0,1214.9
213,11,13555.56,8544.5,2017-12-02,0,29,Male,Financial Services,High Net Worth,Yes,1232.3236363636363,0.6303317605469638,29,1,1232.3236363636363
214,6,6834.46,2498.8399999999997,2017-11-04,0,67,Male,Health,Mass Customer,No,1139.0766666666666,0.3656236191301141,57,0,1139.0766666666666
215,8,8485.16,3889.3900000000003,2017-12-27,0,51,Female,Retail,High Net Worth,Yes,1060.645,0.4583755639257245,4,1,1060.645
216,4,4801.610000000001,2152.05,2017-12-14,0,30,Female,Financial Services,High Net Worth,Yes,1200.4025000000001,0.448193418457559,17,0,1200.4025000000001
217,8,11465.25,2335.6900000000005,2017-12-26,0,45,Female,Manufacturing,High Net Worth,No,1433.15625,0.20371906412856244,5,1,1433.15625
218,4,3125.6,1476.17,2017-12-16,0,32,Female,Property,High Net Worth,Yes,781.4,0.47228372152546716,15,0,781.4
219,6,6156.27,1688.33,2017-11-20,0,60,Male,Health,Mass Customer,No,1026.045,0.2742456065117352,41,0,1026.045
220,6,7458.69,4304.11,2017-12-15,0,71,Female,Manufacturing,High Net Worth,No,1243.115,0.5770597785938282,16,0,1243.115
221,6,6729.84,3865.6800000000003,2017-12-12,0,45,Female,Manufacturing,Mass Customer,No,1121.64,0.5744089012517386,19,0,1121.64
222,2,2626.81,1428.06,2017-12-10,0,47,Male,Health,Mass Customer,No,1313.405,0.5436479989036131,21,0,1313.405
223,7,9805.5,4410.07,2017-11-08,0,41,Male,missing,Affluent Customer,Yes,1400.7857142857142,0.44975472948855233,53,1,1400.7857142857142
224,6,6209.46,3692.09,2017-12-29,0,57,Male,Financial Services,Affluent Customer,No,1034.91,0.5945911560747633,2,0,1034.91
225,3,2416.13,1587.5500000000002,2017-11-23,0,48,Female,Health,Affluent Customer,No,805.3766666666667,0.6570631547143573,38,0,805.3766666666667
226,2,1639.95,1173.8600000000001,2017-09-05,1,47,Male,Manufacturing,Mass Customer,No,819.975,0.7157901155523034,117,0,819.975
227,5,5589.13,3906.03,2017-12-04,0,52,Male,Entertainment,Mass Customer,No,1117.826,0.6988618980055931,27,0,1117.826
228,5,5178.17,3719.75,2017-10-14,0,39,Female,Manufacturing,High Net Worth,No,1035.634,0.718352236407843,78,0,1035.634
229,5,4473.07,1811.84,2017-10-31,0,59,Male,Property,High Net Worth,No,894.6139999999999,0.40505514109996044,61,0,894.6139999999999
230,11,11755.6,5319.63,2017-11-24,0,71,Female,Property,High Net Worth,No,1068.6909090909091,0.45251879955085234,37,1,1068.6909090909091
231,4,5338.64,2344.5200000000004,2017-11-15,0,30,Male,Financial Services,Mass Customer,Yes,1334.66,0.439160535267409,46,0,1334.66
232,6,4132.44,3157.59,2017-08-11,1,37,Female,Retail,Mass Customer,No,688.7399999999999,0.764098208322444,142,0,688.7399999999999
233,6,5218.62,2187.09,2017-12-13,0,39,Male,Property,Mass Customer,No,869.77,0.4190935534681583,18,0,869.77
234,9,11070.19,5763.129999999999,2017-12-19,0,56,Female,Retail,High Net Worth,No,1230.0211111111112,0.5205990141090622,12,1,1230.0211111111112
235,11,9629.61,4685.82,2017-12-28,0,48,Female,Health,Mass Customer,No,875.419090909091,0.48660537654172903,3,1,875.419090909091
236,4,5255.34,2434.64,2017-12-24,0,70,Male,Health,Affluent Customer,No,1313.835,0.46326974087309286,7,0,1313.835
237,8,7156.79,3635.04,2017-12-04,0,51,Male,Property,High Net Worth,Yes,894.59875,0.5079148612716036,27,0,894.59875
238,5,5838.6,3112.57,2017-09-14,1,41,Male,missing,Mass Customer,Yes,1167.72,0.5331021135203645,108,0,1167.72
239,9,12986.130000000001,5928.23,2017-12-29,0,32,Male,Health,Affluent Customer,No,1442.9033333333334,0.4565047477578,2,1,1442.9033333333334
240,6,5689.53,2338.2099999999996,2017-10-03,0,36,Male,IT,High Net Worth,Yes,948.255,0.41096716248969595,89,0,948.255
241,4,3855.87,1922.82,2017-11-13,0,38,Male,Entertainment,Mass Customer,No,963.9675,0.49867345112776107,48,0,963.9675
242,7,7798.25,2558.7,2017-08-21,1,33,Male,Property,Affluent Customer,No,1114.0357142857142,0.3281120764274036,132,0,1114.0357142857142
243,5,6741.57,2193.55,2017-10-17,0,49,Female,Manufacturing,High Net Worth,Yes,1348.3139999999999,0.32537672975286175,75,0,1348.3139999999999
244,3,4356.25,3269.2,2017-06-19,1,50,Male,Retail,Affluent Customer,No,1452.0833333333333,0.7504619799139167,195,0,1452.0833333333333
245,5,4855.26,2213.0199999999995,2017-12-18,0,24,Female,Financial Services,Affluent Customer,No,971.052,0.4557984536358505,13,0,971.052
246,9,9724.98,3174.16,2017-12-03,0,34,Female,Manufacturing,High Net Worth,No,1080.5533333333333,0.32639244502302317,28,1,1080.5533333333333
247,7,9778.37,4913.16,2017-09-09,1,42,Female,Financial Services,High Net Worth,Yes,1396.91,0.5024518401328646,113,1,1396.91
248,7,8902.16,3193.3199999999997,2017-08-18,1,47,Female,Health,Affluent Customer,Yes,1271.7371428571428,0.3587129415782237,135,1,1271.7371428571428
249,9,6569.14,2236.1299999999997,2017-11-13,0,33,Male,IT,High Net Worth,No,729.9044444444445,0.3403991998952678,48,0,729.9044444444445
250,7,9866.27,4019.05,2017-11-29,0,37,Male,Health,Mass Customer,Yes,1409.467142857143,0.4073525253211193,32,1,1409.467142857143
251,4,3425.0,1210.0,2017-11-22,0,47,Female,Financial Services,Affluent Customer,Yes,856.25,0.3532846715328467,39,0,856.25
252,5,5565.48,2597.64,2017-10-29,0,42,Female,Property,Mass Customer,Yes,1113.096,0.4667414131395675,63,0,1113.096
253,5,2932.39,1191.29,2017-12-13,0,28,Female,Health,Mass Customer,Yes,586.478,0.40625223793560883,18,0,586.478
254,7,9801.07,6780.95,2017-11-19,0,64,Female,Retail,Mass Customer,No,1400.152857142857,0.6918581338568136,42,1,1400.152857142857
255,11,14027.76,6813.82,2017-11-03,0,71,Female,IT,Mass Customer,No,1275.250909090909,0.4857382789554426,58,1,1275.250909090909
256,5,5861.16,1728.6599999999999,2017-12-30,0,50,Female,Health,High Net Worth,Yes,1172.232,0.2949347910652499,1,0,1172.232
257,5,7616.05,3650.53,2017-09-29,1,59,Female,Manufacturing,Affluent Customer,Yes,1523.21,0.4793206452163523,93,0,1523.21
258,5,4816.4,1642.58,2017-12-12,0,33,Female,Manufacturing,High Net Worth,No,963.28,0.3410389502533012,19,0,963.28
259,4,5329.9400000000005,2124.65,2017-12-03,0,42,Female,Health,High Net Worth,Yes,1332.4850000000001,0.398625500474677,28,0,1332.4850000000001
260,9,8587.0,3381.41,2017-12-22,0,46,Female,Health,High Net Worth,Yes,954.1111111111111,0.39378246186095256,9,1,954.1111111111111
261,9,9137.67,4033.1499999999996,2017-11-10,0,48,Male,missing,Mass Customer,No,1015.2966666666666,0.4413761932746531,51,1,1015.2966666666666
262,5,4597.37,2117.8599999999997,2017-12-20,0,47,Male,Health,High Net Worth,Yes,919.4739999999999,0.4606677295932239,11,0,919.4739999999999
263,7,7902.84,3476.94,2017-11-14,0,39,Female,Health,High Net Worth,No,1128.9771428571428,0.4399608242100308,47,0,1128.9771428571428
264,4,2339.8599999999997,1025.2999999999997,2017-11-12,0,47,Male,Health,Mass Customer,No,584.9649999999999,0.4381886095749318,49,0,584.9649999999999
265,4,4809.14,2692.9100000000003,2017-10-12,0,60,Male,Retail,High Net Worth,Yes,1202.285,0.5599566658487797,80,0,1202.285
266,4,4191.43,1742.83,2017-11-28,0,36,Female,Retail,Affluent Customer,No,1047.8575,0.41580797007226644,33,0,1047.8575
268,4,5104.56,2713.19,2017-10-22,0,47,Female,Manufacturing,Mass Customer,No,1276.14,0.5315227953045903,70,0,1276.14
269,5,5215.37,1668.85,2017-07-15,1,71,Male,Property,Mass Customer,Yes,1043.074,0.319986884918999,169,0,1043.074
270,7,7413.610000000001,4625.21,2017-12-23,0,54,Female,missing,Mass Customer,Yes,1059.087142857143,0.6238809432921343,8,0,1059.087142857143
271,2,2293.0200000000004,1026.2700000000002,2017-06-11,1,34,Female,Financial Services,Mass Customer,No,1146.5100000000002,0.4475626030300652,203,0,1146.5100000000002
272,7,7345.17,3842.0699999999997,2017-09-30,1,38,Female,Retail,Mass Customer,Yes,1049.31,0.5230743468156624,92,0,1049.31
273,10,11372.24,6519.24,2017-12-02,0,62,Male,missing,Mass Customer,No,1137.224,0.5732590940746941,29,1,1137.224
274,4,2597.6800000000003,790.0600000000001,2017-08-03,1,49,Female,Health,Mass Customer,Yes,649.4200000000001,0.3041406177820209,150,0,649.4200000000001
275,7,8902.17,4141.68,2017-08-20,1,70,Male,Health,High Net Worth,No,1271.7385714285715,0.46524386750646196,133,1,1271.7385714285715
276,6,6112.08,1107.9499999999998,2017-12-27,0,35,Female,Financial Services,Mass Customer,No,1018.68,0.18127216921244482,4,0,1018.68
277,4,4539.22,1967.13,2017-12-09,0,69,Female,missing,High Net Worth,No,1134.805,0.4333630006917488,22,0,1134.805
278,1,1228.07,827.1599999999999,2017-04-26,1,28,Male,missing,Affluent Customer,Yes,1228.07,0.6735446676492381,249,0,1228.07
279,6,3817.17,2455.93,2017-12-16,0,44,Female,Manufacturing,Mass Customer,No,636.195,0.6433902603237477,15,0,636.195
280,11,12587.58,7360.53,2017-11-17,0,30,Male,missing,Affluent Customer,Yes,1144.3254545454545,0.5847454395523206,44,1,1144.3254545454545
281,4,3537.46,2233.67,2017-12-21,0,52,Female,Financial Services,High Net Worth,Yes,884.365,0.6314332882915991,10,0,884.365
282,2,2565.84,624.15,2017-10-22,0,35,Male,Argiculture,High Net Worth,Yes,1282.92,0.24325367131231876,70,0,1282.92
283,6,8380.59,4926.57,2017-09-30,1,34,Female,Retail,Mass Customer,No,1396.765,0.5878547930396308,92,1,1396.765
284,5,5874.839999999999,3251.4199999999996,2017-08-19,1,39,Male,Financial Services,High Net Worth,Yes,1174.9679999999998,0.5534482641229378,134,0,1174.9679999999998
285,6,6725.29,2626.74,2017-12-23,0,47,Female,Manufacturing,Mass Customer,No,1120.8816666666667,0.3905764658475694,8,0,1120.8816666666667
286,4,6402.0599999999995,1954.7,2017-08-15,1,36,Male,Manufacturing,Affluent Customer,Yes,1600.5149999999999,0.3053235989665827,138,0,1600.5149999999999
287,1,2083.94,1408.91,2017-08-14,1,40,Female,Manufacturing,Affluent Customer,No,2083.94,0.676079925525687,139,0,2083.94
288,4,3936.5699999999997,1808.7299999999996,2017-11-16,0,40,Male,Manufacturing,High Net Worth,No,984.1424999999999,0.45946852208902667,45,0,984.1424999999999
289,9,9320.12,3924.11,2017-11-16,0,55,Female,Health,High Net Worth,No,1035.568888888889,0.42103642442371986,45,1,1035.568888888889
291,2,983.55,605.01,2017-11-20,0,53,Female,Entertainment,Mass Customer,No,491.775,0.6151288699100198,41,0,491.775
292,7,8825.97,3631.6000000000004,2017-11-02,0,63,Female,missing,Affluent Customer,Yes,1260.8528571428571,0.4114675214169095,59,1,1260.8528571428571
293,5,5175.56,1991.9300000000003,2017-12-20,0,35,Male,Manufacturing,Mass Customer,Yes,1035.112,0.3848723616381609,11,0,1035.112
294,7,8719.14,5509.67,2017-09-06,1,66,Male,missing,High Net Worth,No,1245.5914285714284,0.6319052108350136,116,1,1245.5914285714284
295,7,5956.46,4539.9,2017-11-26,0,60,Female,missing,Mass Customer,Yes,850.9228571428572,0.7621808926778656,35,0,850.9228571428572
296,3,4016.36,2515.29,2017-12-22,0,53,Male,Health,High Net Worth,Yes,1338.7866666666666,0.6262610921331753,9,0,1338.7866666666666
297,4,5674.71,3599.1800000000003,2017-12-22,0,66,Female,Manufacturing,High Net Worth,No,1418.6775,0.6342491510579396,9,0,1418.6775
298,10,11393.82,5285.59,2017-12-22,0,69,Male,Manufacturing,High Net Worth,No,1139.382,0.46389972809821467,9,1,1139.382
299,7,10296.12,6897.920000000001,2017-09-29,1,69,Female,Financial Services,Mass Customer,Yes,1470.8742857142859,0.6699533416471448,93,1,1470.8742857142859
300,5,7003.74,3475.9,2017-07-27,1,69,Male,Health,Mass Customer,No,1400.748,0.4962919811415044,157,0,1400.748
301,2,361.78,89.71000000000001,2017-09-28,1,45,Female,Manufacturing,High Net Worth,No,180.89,0.24796837857261322,94,0,180.89
302,2,2024.93,255.41000000000014,2017-03-29,1,48,Female,Health,Mass Customer,No,1012.465,0.12613275520635286,277,0,1012.465
303,3,3874.1800000000003,3247.08,2017-11-17,0,51,Female,Argiculture,Mass Customer,Yes,1291.3933333333334,0.8381334888931334,44,0,1291.3933333333334
304,9,7284.7,2785.0400000000004,2017-10-11,0,56,Male,Manufacturing,Mass Customer,Yes,809.411111111111,0.3823136162093155,81,0,809.411111111111
305,7,6385.26,2700.8799999999997,2017-11-27,0,51,Female,Financial Services,Mass Customer,No,912.1800000000001,0.4229866912232234,34,0,912.1800000000001
306,2,1362.46,239.35000000000002,2017-08-29,1,52,Male,Health,High Net Worth,No,681.23,0.1756748821983765,124,0,681.23
307,9,9818.0,3660.95,2017-12-15,0,41,Male,Health,Affluent Customer,Yes,1090.888888888889,0.3728814422489305,16,1,1090.888888888889
308,6,7432.02,4086.21,2017-12-05,0,42,Male,IT,High Net Worth,No,1238.67,0.5498114913576658,26,0,1238.67
309,4,5475.93,2208.58,2017-12-21,0,51,Female,Health,Mass Customer,Yes,1368.9825,0.4033250972894102,10,0,1368.9825
310,7,9065.04,4744.19,2017-12-22,0,40,Female,Financial Services,Mass Customer,Yes,1295.0057142857145,0.5233501451731045,9,1,1295.0057142857145
311,6,7559.06,4054.4800000000005,2017-10-30,0,68,Female,Health,High Net Worth,No,1259.8433333333335,0.5363735702587359,62,0,1259.8433333333335
312,6,7564.12,5001.71,2017-12-17,0,67,Male,Financial Services,Affluent Customer,Yes,1260.6866666666667,0.6612414927314744,14,0,1260.6866666666667
313,6,8979.0,3186.6300000000006,2017-12-13,0,37,Male,Manufacturing,Mass Customer,Yes,1496.5,0.3548980955562981,18,1,1496.5
314,8,6264.7300000000005,3200.15,2017-12-10,0,63,Female,Retail,High Net Worth,Yes,783.0912500000001,0.5108200991902284,21,0,783.0912500000001
315,9,7677.51,2200.11,2017-12-03,0,67,Female,Manufacturing,Affluent Customer,No,853.0566666666667,0.28656556617965984,28,0,853.0566666666667
316,4,3813.84,2158.71,2017-12-19,0,49,Female,Manufacturing,Mass Customer,Yes,953.46,0.5660200742558681,12,0,953.46
317,5,6692.47,3537.3900000000003,2017-11-09,0,51,Female,Entertainment,Mass Customer,Yes,1338.4940000000001,0.5285626980770927,52,0,1338.4940000000001
318,7,9276.07,3632.1800000000003,2017-12-21,0,56,Female,Retail,Affluent Customer,Yes,1325.152857142857,0.3915645310999163,10,1,1325.152857142857
319,5,7051.54,3955.91,2017-10-20,0,54,Female,Retail,Mass Customer,Yes,1410.308,0.5609994412568035,72,0,1410.308
320,10,11721.06,7204.66,2017-12-18,0,28,Male,Health,Mass Customer,No,1172.106,0.6146764883039588,13,1,1172.106
321,5,5405.99,2006.1799999999998,2017-12-18,0,52,Female,missing,Mass Customer,No,1081.1979999999999,0.3711031651926844,13,0,1081.1979999999999
322,12,14782.23,10341.57,2017-12-29,0,48,Female,Financial Services,Mass Customer,Yes,1231.8525,0.699594716088168,2,1,1231.8525
323,6,4992.110000000001,2020.73,2017-11-25,0,52,Female,Health,Mass Customer,Yes,832.0183333333334,0.40478475033603023,36,0,832.0183333333334
324,5,2711.14,1779.6999999999998,2017-12-09,0,39,Male,IT,Mass Customer,Yes,542.228,0.6564397264619312,22,0,542.228
325,6,7543.92,4465.08,2017-08-19,1,54,Female,Financial Services,Affluent Customer,Yes,1257.32,0.5918779626507173,134,0,1257.32
326,3,3419.08,1201.2499999999998,2017-07-22,1,45,Female,Financial Services,Mass Customer,No,1139.6933333333334,0.35133720182037265,162,0,1139.6933333333334
327,5,6108.21,3498.63,2017-12-14,0,57,Female,Health,Mass Customer,No,1221.642,0.5727750028240679,17,0,1221.642
328,8,5739.53,2357.8,2017-12-26,0,34,Female,Manufacturing,Mass Customer,No,717.44125,0.41080018747179653,5,0,717.44125
329,6,5425.24,3618.01,2017-11-26,0,40,Male,Entertainment,High Net Worth,Yes,904.2066666666666,0.666884782977343,35,0,904.2066666666666
330,6,8513.2,5296.799999999999,2017-09-14,1,66,Male,Manufacturing,High Net Worth,Yes,1418.8666666666668,0.6221867217967391,108,1,1418.8666666666668
331,6,7052.26,4404.67,2017-10-09,0,27,Male,Health,Mass Customer,Yes,1175.3766666666668,0.624575667941908,83,0,1175.3766666666668
332,2,1362.46,239.35000000000002,2017-04-11,1,47,Female,Health,High Net Worth,No,681.23,0.1756748821983765,264,0,681.23
333,7,6422.91,3320.1000000000004,2017-12-08,0,60,Female,Financial Services,Affluent Customer,Yes,917.5585714285714,0.5169152300125645,23,0,917.5585714285714
334,6,6125.9,2127.59,2017-11-04,0,26,Female,Financial Services,Affluent Customer,Yes,1020.9833333333332,0.34731059925888447,57,0,1020.9833333333332
335,2,2234.34,456.9899999999999,2017-12-06,0,42,Female,missing,Affluent Customer,No,1117.17,0.2045301968366497,25,0,1117.17
336,5,3711.9500000000003,2598.16,2017-10-09,0,45,Female,Manufacturing,High Net Worth,No,742.3900000000001,0.6999447729629978,83,0,742.3900000000001
337,6,5855.57,3388.8199999999997,2017-11-23,0,46,Female,Argiculture,High Net Worth,Yes,975.9283333333333,0.5787344357594564,38,0,975.9283333333333
338,7,8578.51,2343.71,2017-12-20,0,67,Female,Health,Mass Customer,No,1225.5014285714285,0.27320711871875186,11,1,1225.5014285714285
339,5,6459.18,4327.24,2017-11-02,0,45,Female,Health,Mass Customer,No,1291.836,0.6699364315594238,59,0,1291.836
340,8,8079.91,2781.3599999999997,2017-11-30,0,52,Male,Argiculture,Mass Customer,Yes,1009.98875,0.3442315570346699,31,0,1009.98875
341,2,3532.9399999999996,955.0799999999999,2017-08-18,1,49,Male,Financial Services,Mass Customer,No,1766.4699999999998,0.2703357543575606,135,0,1766.4699999999998
342,4,2455.7599999999998,667.1499999999999,2017-09-28,1,38,Male,Health,High Net Worth,No,613.9399999999999,0.2716674267843763,94,0,613.9399999999999
343,9,10378.0,5193.5599999999995,2017-09-18,1,68,Female,Property,Affluent Customer,No,1153.111111111111,0.5004393910194642,104,1,1153.111111111111
344,9,11386.87,8101.26,2017-12-22,0,52,Female,missing,High Net Worth,Yes,1265.207777777778,0.7114562649788747,9,1,1265.207777777778
345,7,7446.139999999999,3971.46,2017-12-11,0,36,Female,Health,High Net Worth,Yes,1063.7342857142855,0.5333582231867787,20,0,1063.7342857142855
346,9,8874.36,6420.7,2017-12-18,0,44,Male,Financial Services,Mass Customer,No,986.0400000000001,0.723511329267688,13,1,986.0400000000001
